OBJECTID,FID_grid_25,grid_area,grid_id,FID_sz_1066,ID,AREA,ZONE,TAZ,SNAME,SECT6,SECT8,SECT12,SECT_T,SECT24,SECT50,CLASS2001,CLASS2010,CLASS2020,CLASS2030,HSSECT,DISTRICT,INCCLASS,EMPINC,INCCLASS05,INCCLASS30,EMPINC05,EMPINC30,TOURE,HKSZ,POP2005,POP2030,EMP2005,EMP2030,SECT29,mianji,CODE,_,_1,New_CODE,new_CODE_A,Area_A,codeA,code1112,code_1112,newTAZcode,TAZ_code,newCODE,code2,newCODE1,newTAZ_No,ORIG_ID,NewArea,Shape_Length,Shape_Area,segArea
3243,1009,3298967.5,1008,607,5840,1.589094,5840,247,XBGX01-01,5,8,7,17,34,33,76,55,44,33,8,0,0,0,0,0,0,0,0,231,52249,42216,63497,19649,10,1160318.246,17035,97597.90929,0,0,0,1126100,0,0,0,0,0,0,0,170920,4064,607,1121360,0.011286919,5.54882E-06,63211.22656
3244,1009,3298967.5,1008,608,5840,1.589094,5840,247,XBGX01-01,5,8,7,17,34,33,76,55,44,33,8,0,0,0,0,0,0,0,0,231,52249,42216,63497,19649,10,1123503.273,17044,99096.5515,0,0,0,724168,0,0,0,0,0,0,0,171250,4065,608,721095,0.016802519,1.23363E-05,140528.8281
3245,1009,3298967.5,1008,609,5840,1.589094,5840,247,XBGX01-01,5,8,7,17,34,33,76,55,44,33,8,0,0,0,0,0,0,0,0,231,52249,42216,63497,19649,10,943582.0225,17041,97882.82714,0,0,0,943582,0,0,0,0,0,0,0,170350,4066,609,939539,0.033194977,6.36447E-05,724999
3246,1009,3298967.5,1008,648,5820,2.002791,5820,245,XBGX01-03,5,8,7,17,34,33,76,55,44,34,8,0,0,0,0,0,0,0,0,231,64932,62236,117840,8144,10,592602.4003,17026,99769.39147,0,0,0,592602,0,0,0,0,0,0,0,170850,4078,648,590018,0.013920966,7.82683E-06,89152.10938
3247,1009,3298967.5,1008,649,5820,2.002791,5820,245,XBGX01-03,5,8,7,17,34,33,76,55,44,34,8,0,0,0,0,0,0,0,0,231,64932,62236,117840,8144,10,890121.3302,17025,98991.41224,0,0,0,890121,0,0,0,0,0,0,0,170930,4079,649,886234,0.028651529,4.4018E-05,501396.5
3248,1009,3298967.5,1008,651,5820,2.002791,5820,245,XBGX01-03,5,8,7,17,34,33,76,55,44,34,8,0,0,0,0,0,0,0,0,231,64932,62236,117840,8144,10,1147238.968,17023,97134.96042,0,0,0,1147240,0,0,0,0,0,0,0,170260,4081,651,1142280,0.009294501,2.18488E-06,24887.19336
3249,1009,3298967.5,1008,733,5840,1.589094,5840,247,XBGX01-01,5,8,7,17,34,33,76,55,44,33,8,0,0,0,0,0,0,0,0,231,52249,42216,63497,19649,10,1123503.273,17036,98399.08695,0,0,0,433555,0,0,0,0,0,0,0,161960,4091,733,431726,0.004371507,5.58794E-07,6365.723633
3250,1010,3321703,1009,170,5790,5.179828,5790,242,XBGX01-T1,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,29492,24,0,13,10,13415623.23,17991,100698.1473,0,0,0,13415600,0,0,0,0,0,0,0,179910,4001,170,13354500,0.015426717,1.45212E-05,165398.9219
3251,1010,3321703,1009,187,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17051,101439.4974,0,0,0,1149630,0,0,0,0,0,0,0,170510,4006,187,1144590,0.034322512,4.15631E-05,473419.9688
3252,1010,3321703,1009,188,5830,0.792928,5830,246,XBGX01-T2,5,8,7,17,34,33,68,57,46,35,8,0,0,0,0,0,0,0,0,231,8369,40,133,146,10,2049051.048,17993,100363.5298,0,0,0,2049050,0,0,0,0,0,0,0,179930,4007,188,2040190,0.047598087,8.60002E-05,979617.5
3253,1010,3321703,1009,499,5840,1.589094,5840,247,XBGX01-01,5,8,7,17,34,33,76,55,44,33,8,0,0,0,0,0,0,0,0,231,52249,42216,63497,19649,10,1175052.315,17043,99769.70531,0,0,0,1175050,0,0,0,0,0,0,0,179970,4054,499,1170010,0.032248741,6.29649E-05,717246.125
3254,1010,3321703,1009,608,5840,1.589094,5840,247,XBGX01-01,5,8,7,17,34,33,76,55,44,33,8,0,0,0,0,0,0,0,0,231,52249,42216,63497,19649,10,1123503.273,17044,99096.5515,0,0,0,724168,0,0,0,0,0,0,0,171250,4065,608,721095,0.002083871,1.86265E-07,2121.862793
3255,1010,3321703,1009,648,5820,2.002791,5820,245,XBGX01-03,5,8,7,17,34,33,76,55,44,34,8,0,0,0,0,0,0,0,0,231,64932,62236,117840,8144,10,592602.4003,17026,99769.39147,0,0,0,592602,0,0,0,0,0,0,0,170850,4078,648,590018,0.02570604,4.09149E-05,466042.2813
3256,1010,3321703,1009,813,6010,1.857718,6010,264,XBGX02-01,5,8,7,17,34,34,67,55,44,32,8,0,0,0,0,0,0,0,0,232,5415,57758,19764,18488,10,1177067.104,17071,101204.9886,0,0,0,1160500,0,0,0,0,0,0,0,181770,4098,813,1155510,0.028071878,4.49866E-05,512444.4375
3257,1011,3298779.75,1010,170,5790,5.179828,5790,242,XBGX01-T1,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,29492,24,0,13,10,13415623.23,17991,100698.1473,0,0,0,13415600,0,0,0,0,0,0,0,179910,4001,170,13354500,0.018780223,1.35265E-05,154069.9063
3258,1011,3298779.75,1010,187,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17051,101439.4974,0,0,0,1149630,0,0,0,0,0,0,0,170510,4006,187,1144590,0.033344339,5.64884E-05,643419
3259,1011,3298779.75,1010,302,6010,1.857718,6010,264,XBGX02-01,5,8,7,17,34,34,67,55,44,32,8,0,0,0,0,0,0,0,0,232,5415,57758,19764,18488,10,1779519.582,17072,102187.2805,0,0,0,1707850,0,0,0,0,0,0,0,170720,4032,302,1700470,0.042937089,0.000114949,1309364.25
3260,1011,3298779.75,1010,479,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,9832219.197,17994,106438.0901,0,0,0,9832220,0,0,0,0,0,0,0,179980,4043,479,9788390,0.012644813,2.18302E-06,24864.79492
3261,1011,3298779.75,1010,611,6010,1.857718,6010,264,XBGX02-01,5,8,7,17,34,34,67,55,44,32,8,0,0,0,0,0,0,0,0,232,5415,57758,19764,18488,10,1802725.866,17073,103321.9024,0,0,0,996512,0,0,0,0,0,0,0,170410,4068,611,992163,0.035530692,4.92185E-05,560620.6875
3262,1011,3298779.75,1010,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,0.02685408,3.89758E-05,443936.2813
3263,1011,3298779.75,1010,813,6010,1.857718,6010,264,XBGX02-01,5,8,7,17,34,34,67,55,44,32,8,0,0,0,0,0,0,0,0,232,5415,57758,19764,18488,10,1177067.104,17071,101204.9886,0,0,0,1160500,0,0,0,0,0,0,0,181770,4098,813,1155510,0.024526673,1.33514E-05,152086.5
3264,1011,3298779.75,1010,814,6010,1.857718,6010,264,XBGX02-01,5,8,7,17,34,34,67,55,44,32,8,0,0,0,0,0,0,0,0,232,5415,57758,19764,18488,10,1779519.582,17077,102187.2805,0,0,0,928423,0,0,0,0,0,0,0,181940,4099,814,924437,0.006184624,1.83098E-06,20856.68359
3265,1012,3321514.75,1011,186,5990,1.619481,5990,262,XBGX02-05,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,5400,31915,818,19140,11,2180033.311,17063,105131.0705,0,0,0,1629250,0,0,0,0,0,0,0,170630,4005,186,1621910,0.014500614,1.20364E-05,137088.7813
3266,1012,3321514.75,1011,479,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,9832219.197,17994,106438.0901,0,0,0,9832220,0,0,0,0,0,0,0,179980,4043,479,9788390,0.067847216,0.000188302,2144797
3267,1012,3321514.75,1011,611,6010,1.857718,6010,264,XBGX02-01,5,8,7,17,34,34,67,55,44,32,8,0,0,0,0,0,0,0,0,232,5415,57758,19764,18488,10,1802725.866,17073,103321.9024,0,0,0,996512,0,0,0,0,0,0,0,170410,4068,611,992163,0.03312078,3.72529E-05,424331.75
3268,1012,3321514.75,1011,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,0.005522664,1.30758E-06,14892.86328
3269,1012,3321514.75,1011,711,5990,1.619481,5990,262,XBGX02-05,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,5400,31915,818,19140,11,2004956.233,17062,104048.9673,0,0,0,931609,0,0,0,0,0,0,0,161410,4089,711,927458,0.026035657,3.30079E-05,375953.1875
3270,1012,3321514.75,1011,794,6030,1.266602,6030,266,XBGX02-02,5,8,7,17,33,34,77,55,44,32,8,0,0,0,0,0,0,0,0,232,18009,39555,1127,3533,11,2108942.152,17076,103825.9714,0,0,0,1084250,0,0,0,0,0,0,0,168021,4097,794,1079600,0.015969243,1.22506E-05,139544.2813
3271,1012,3321514.75,1011,814,6010,1.857718,6010,264,XBGX02-01,5,8,7,17,34,34,67,55,44,32,8,0,0,0,0,0,0,0,0,232,5415,57758,19764,18488,10,1779519.582,17077,102187.2805,0,0,0,928423,0,0,0,0,0,0,0,181940,4099,814,924437,0.011962891,7.45431E-06,84911.32031
3272,1013,3298594,1012,173,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,12659577.88,17995,106527.2761,0,0,0,12659600,0,0,0,0,0,0,0,179950,4003,173,12604600,0.058618571,0.000164604,1874817.25
3273,1013,3298594,1012,186,5990,1.619481,5990,262,XBGX02-05,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,5400,31915,818,19140,11,2180033.311,17063,105131.0705,0,0,0,1629250,0,0,0,0,0,0,0,170630,4005,186,1621910,0.010634742,3.85568E-06,43913.56641
3274,1013,3298594,1012,479,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,9832219.197,17994,106438.0901,0,0,0,9832220,0,0,0,0,0,0,0,179980,4043,479,9788390,0.06412636,0.000121148,1379853.625
3275,1014,3287089,1013,173,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,12659577.88,17995,106527.2761,0,0,0,12659600,0,0,0,0,0,0,0,179950,4003,173,12604600,0.062604676,0.000222813,2537739.75
3276,1014,3287089,1013,479,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,9832219.197,17994,106438.0901,0,0,0,9832220,0,0,0,0,0,0,0,179980,4043,479,9788390,0.057443034,6.21416E-05,707761.125
3277,1015,3332650.5,1014,173,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,12659577.88,17995,106527.2761,0,0,0,12659600,0,0,0,0,0,0,0,179950,4003,173,12604600,0.009350986,2.44007E-06,27792.07227
3278,1015,3332650.5,1014,479,6070,13.606645,6070,270, ,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,35727,334,361,158,11,9832219.197,17994,106438.0901,0,0,0,9832220,0,0,0,0,0,0,0,179980,4043,479,9788390,0.02363661,2.24058E-05,255195.8125
3279,1025,3320347,1024,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,0.046470146,7.69217E-05,875859.6875
3280,1026,3297441.25,1025,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,0.065417707,0.000242641,2762677.25
3281,1027,3320175.25,1026,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,0.068359375,0.000291612,3320175.25
3282,1028,3297271.75,1027,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,0.068115234,0.000289608,3297271.75
3283,1029,3285779.25,1028,0,7750,6.655362,7750,428,LG204-T1,6,6,10,20,40,43,88,77,66,55,6,0,0,0,0,0,0,0,0,240,32871,105,89,185,25,17198809.91,20992,138790.6421,0,0,0,16841400,0,0,0,0,0,0,0,209920,3501,0,16678100,0.016162674,1.41691E-05,161318.7031
3284,1029,3285779.25,1028,1,7640,13.162107,7640,417,LG204-T1,6,6,10,20,39,43,88,77,66,55,6,0,0,0,0,0,0,0,0,239,29902,1020,0,168,18,34013205.9,20991,132320.1287,0,0,0,34013200,0,0,0,0,0,0,0,209910,3502,1,33851600,0.057007906,0.000149105,1697573.75
3285,1030,3331330.75,1029,0,7750,6.655362,7750,428,LG204-T1,6,6,10,20,40,43,88,77,66,55,6,0,0,0,0,0,0,0,0,240,32871,105,89,185,25,17198809.91,20992,138790.6421,0,0,0,16841400,0,0,0,0,0,0,0,209920,3501,0,16678100,0.065971024,0.000182688,2079850.625
3286,1031,3285613.5,1030,0,7750,6.655362,7750,428,LG204-T1,6,6,10,20,40,43,88,77,66,55,6,0,0,0,0,0,0,0,0,240,32871,105,89,185,25,17198809.91,20992,138790.6421,0,0,0,16841400,0,0,0,0,0,0,0,209920,3501,0,16678100,0.064253475,0.000181206,2062944.75
3287,1031,3285613.5,1030,10,7790,0.949343,7790,432,LG204-04,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,11644,4458,224,19985,25,2453296.559,20021,139788.7433,0,0,0,2453300,0,0,0,0,0,0,0,200210,3505,10,2441240,0.021676049,2.5861E-05,294414.25
3288,1031,3285613.5,1030,630,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1580955.441,20042,139722.6412,0,0,0,2280520,0,0,0,0,0,0,0,202212,3551,630,2269520,0.016111054,1.48024E-05,168523.2969
3289,1032,3296940,1031,0,7750,6.655362,7750,428,LG204-T1,6,6,10,20,40,43,88,77,66,55,6,0,0,0,0,0,0,0,0,240,32871,105,89,185,25,17198809.91,20992,138790.6421,0,0,0,16841400,0,0,0,0,0,0,0,209920,3501,0,16678100,0.037412356,3.56678E-05,406030.7188
3290,1032,3296940,1031,10,7790,0.949343,7790,432,LG204-04,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,11644,4458,224,19985,25,2453296.559,20021,139788.7433,0,0,0,2453300,0,0,0,0,0,0,0,200210,3505,10,2441240,0.039486295,8.21166E-05,934829.1875
3291,1032,3296940,1031,11,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1014673.894,20052,141746.0606,0,0,0,1889420,0,0,0,0,0,0,0,200520,3506,11,1880210,0.013248382,7.93114E-06,90292.97656
3292,1032,3296940,1031,560,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1291290.876,20041,140964.8083,1,0,200412,955505,0,0,0,0,0,0,0,210720,3542,560,950834,0.038348924,7.77375E-05,885000.1875
3293,1032,3296940,1031,630,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1580955.441,20042,139722.6412,0,0,0,2280520,0,0,0,0,0,0,0,202212,3551,630,2269520,0.029584627,2.44081E-05,277879.8125
3294,1032,3296940,1031,918,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1291290.876,20041,140964.8083,1,0,200411,574327,0,0,0,0,0,0,0,202322,3575,918,571493,0.017209289,1.46069E-05,166285.6563
3295,1033,3319674,1032,0,7750,6.655362,7750,428,LG204-T1,6,6,10,20,40,43,88,77,66,55,6,0,0,0,0,0,0,0,0,240,32871,105,89,185,25,17198809.91,20992,138790.6421,0,0,0,16841400,0,0,0,0,0,0,0,209920,3501,0,16678100,0.021060536,1.95559E-05,222615.0625
3296,1033,3319674,1032,11,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1014673.894,20052,141746.0606,0,0,0,1889420,0,0,0,0,0,0,0,200520,3506,11,1880210,0.034756615,6.794E-05,773444.4375
3297,1033,3319674,1032,16,7800,1.112159,7800,433,LG204-05,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,6656,1938,606,2744,25,2874064.027,20031,143438.9214,0,0,0,2818340,0,0,0,0,0,0,0,200310,3511,16,2804080,0.014894903,1.1513E-05,131056.2813
3298,1033,3319674,1032,758,7800,1.112159,7800,433,LG204-05,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,6656,1938,606,2744,25,2874064.027,20032,142391.3522,0,0,0,1090840,0,0,0,0,0,0,0,211220,3559,758,1085420,0.0298109,5.18393E-05,590121.25
3299,1033,3319674,1032,759,7800,1.112159,7800,433,LG204-05,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,6656,1938,606,2744,25,2874064.027,20033,143088.9541,0,0,0,1210490,0,0,0,0,0,0,0,211320,3560,759,1204520,0.034234328,6.14822E-05,699918.25
3300,1033,3319674,1032,761,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1014673.894,20053,142099.045,0,0,0,1530840,0,0,0,0,0,0,0,211410,3562,761,1523480,0.003222805,4.84288E-07,5513.35791
3301,1033,3319674,1032,918,7770,1.358559,7770,430,LG204-03,6,6,10,20,40,44,87,76,65,54,6,0,0,0,0,0,0,0,0,240,22850,17688,25425,16050,25,1291290.876,20041,140964.8083,1,0,200411,574327,0,0,0,0,0,0,0,202322,3575,918,571493,0.019630009,1.25729E-05,143130.0469
3302,1034,3296777,1033,15,7810,4.483257,7810,434,LG204-T2,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,21727,403,469,700,25,11585733.58,20993,144366.5462,0,0,0,8678980,0,0,0,0,0,0,0,209930,3510,15,8635890,0.072570261,0.000175249,1994961
3303,1034,3296777,1033,16,7800,1.112159,7800,433,LG204-05,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,6656,1938,606,2744,25,2874064.027,20031,143438.9214,0,0,0,2818340,0,0,0,0,0,0,0,200310,3511,16,2804080,0.021398914,2.73623E-05,311470.8438
3304,1034,3296777,1033,759,7800,1.112159,7800,433,LG204-05,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,6656,1938,606,2744,25,2874064.027,20033,143088.9541,0,0,0,1210490,0,0,0,0,0,0,0,211320,3560,759,1204520,0.029411488,3.81749E-05,434576.8125
3305,1035,3319510.75,1034,15,7810,4.483257,7810,434,LG204-T2,6,6,10,20,40,44,88,77,66,55,6,0,0,0,0,0,0,0,0,240,21727,403,469,700,25,11585733.58,20993,144366.5462,0,0,0,8678980,0,0,0,0,0,0,0,209930,3510,15,8635890,0.027196383,3.18121E-05,362142.4688
3306,1037,3319350,1036,456,7860,1.14274,7860,439,LG301-04,6,6,11,21,41,45,87,76,65,55,6,0,0,0,0,0,0,0,0,241,5868,4447,0,7609,26,2953123.1,21171,150544.6433,0,0,0,2953120,0,0,0,0,0,0,0,211710,6019,456,2938420,0.022813542,2.7651E-05,314753.1563
3307,1038,3285051.25,1037,456,7860,1.14274,7860,439,LG301-04,6,6,11,21,41,45,87,76,65,55,6,0,0,0,0,0,0,0,0,241,5868,4447,0,7609,26,2953123.1,21171,150544.6433,0,0,0,2953120,0,0,0,0,0,0,0,211710,6019,456,2938420,0.035544057,5.93886E-05,676009.25
3308,1054,3275419.5,1053,167,5700,0.782946,5700,233,XBGY-08,5,8,6,16,35,32,88,77,66,55,8,0,0,0,0,0,0,0,0,230,18816,6716,49686,1357,8,2023266.205,16033,90367.94682,0,0,0,2023270,0,0,0,0,0,0,0,160330,4507,167,2014730,0.012257584,8.6017E-06,97989.27344
3309,1055,3320814,1054,166,5720,1.084535,5720,235,XBGY-03,5,8,6,16,35,32,88,77,66,55,8,0,0,0,0,0,0,0,0,230,17119,17224,83870,17291,8,2802628.051,16031,92825.80365,0,0,0,2802630,0,0,0,0,0,0,0,160310,4506,166,2790370,0.030191468,4.02462E-05,458450.1563
3310,1055,3320814,1054,167,5700,0.782946,5700,233,XBGY-08,5,8,6,16,35,32,88,77,66,55,8,0,0,0,0,0,0,0,0,230,18816,6716,49686,1357,8,2023266.205,16033,90367.94682,0,0,0,2023270,0,0,0,0,0,0,0,160330,4507,167,2014730,0.02898404,2.99234E-05,340875.6875
3311,1055,3320814,1054,181,5710,0.59137,5710,234,XBGY-09,5,8,6,16,35,32,78,67,56,45,8,0,0,0,0,0,0,0,0,230,12825,3744,93,6633,8,1528200.558,16032,92238.15731,1,0,160321,954226,0,0,0,0,0,0,0,160321,4513,181,950158,0.02680331,3.71225E-05,422878.625
3312,1056,3275227.75,1055,166,5720,1.084535,5720,235,XBGY-03,5,8,6,16,35,32,88,77,66,55,8,0,0,0,0,0,0,0,0,230,17119,17224,83870,17291,8,2802628.051,16031,92825.80365,0,0,0,2802630,0,0,0,0,0,0,0,160310,4506,166,2790370,0.048036931,0.000124255,1415353.875
3313,1056,3275227.75,1055,169,5770,4.025571,5770,240,XBGY-02,5,8,6,16,35,32,88,77,66,55,8,0,0,0,0,0,0,0,0,230,42085,3202,0,1060,8,10402794.66,16992,94580.50327,0,0,0,10402800,0,0,0,0,0,0,0,169920,4509,169,10355700,0.031858783,4.48171E-05,510482.5313
3314,1056,3275227.75,1055,180,5660,1.316085,5660,229,XBGY-10,5,8,6,16,35,32,78,57,46,35,8,0,0,0,0,0,0,0,0,230,31313,581,28930,600,8,3400979.464,16993,94202.57373,0,0,0,3400980,0,0,0,0,0,0,0,169930,4512,180,3386500,0.028987253,5.30425E-05,604210.3125
3315,1056,3275227.75,1055,181,5710,0.59137,5710,234,XBGY-09,5,8,6,16,35,32,78,67,56,45,8,0,0,0,0,0,0,0,0,230,12825,3744,93,6633,8,1528200.558,16032,92238.15731,1,0,160321,954226,0,0,0,0,0,0,0,160321,4513,181,950158,0.012329149,8.59052E-06,97858.48438
3316,1056,3275227.75,1055,982,5710,0.59137,5710,234,XBGY-09,5,8,6,16,35,32,78,67,56,45,8,0,0,0,0,0,0,0,0,230,12825,3744,93,6633,8,1528200.558,16032,92238.15731,1,0,160322,573975,0,0,0,0,0,0,0,160432,4652,982,571511,0.026437303,3.94136E-05,448969.5625
3317,1057,3320620.5,1056,169,5770,4.025571,5770,240,XBGY-02,5,8,6,16,35,32,88,77,66,55,8,0,0,0,0,0,0,0,0,230,42085,3202,0,1060,8,10402794.66,16992,94580.50327,0,0,0,10402800,0,0,0,0,0,0,0,169920,4509,169,10355700,0.027376996,3.41851E-05,389375.75
3318,1057,3320620.5,1056,179,5730,0.706397,5730,236,XBGY-07,5,8,6,16,35,32,77,66,55,44,8,0,0,0,0,0,0,0,0,230,3347,20590,11186,5501,8,1825447.915,16023,94997.75438,0,0,0,1825450,0,0,0,0,0,0,0,160230,4511,179,1817480,0.052862687,0.000158442,1804731.25
3319,1057,3320620.5,1056,180,5660,1.316085,5660,229,XBGY-10,5,8,6,16,35,32,78,57,46,35,8,0,0,0,0,0,0,0,0,230,31313,581,28930,600,8,3400979.464,16993,94202.57373,0,0,0,3400980,0,0,0,0,0,0,0,169930,4512,180,3386500,0.038827364,2.95769E-05,336909.5313
3320,1057,3320620.5,1056,184,5760,1.252617,5760,239,XBGY-04,5,8,6,16,35,32,78,67,56,45,8,0,0,0,0,0,0,0,0,230,6821,11920,28,19756,8,1868996.816,16012,95610.98802,0,0,0,1869000,0,0,0,0,0,0,0,160120,4516,184,1860660,0.024938602,1.39419E-05,158803.5469
3321,1057,3320620.5,1056,195,5740,0.80033,5740,237,XBGY-06,5,8,6,16,35,32,77,66,55,44,8,0,0,0,0,0,0,0,0,230,5481,20975,11281,16605,8,2068185.29,16022,96256.37718,0,0,0,2068190,0,0,0,0,0,0,0,160220,4517,195,2059090,0.036980593,4.41018E-05,502340.25
3322,1057,3320620.5,1056,196,5810,1.120959,5810,244,XBGX01-05,5,8,7,17,34,33,77,56,45,34,8,0,0,0,0,0,0,0,0,231,28188,13918,366,16276,10,2015681.099,17031,95349.0702,0,0,0,1165270,0,0,0,0,0,0,0,170310,4009,196,1160280,0.013546383,7.01286E-06,79882.52344
3323,1057,3320620.5,1056,732,5810,1.120959,5810,244,XBGX01-05,5,8,7,17,34,33,77,56,45,34,8,0,0,0,0,0,0,0,0,231,28188,13918,366,16276,10,2015681.099,17021,96258.41377,0,0,0,850407,0,0,0,0,0,0,0,159840,4090,732,846728,0.007783406,3.09199E-06,35220.375
3324,1058,3275038,1057,183,5750,0.640484,5750,238,XBGY-05,5,8,6,16,35,32,78,67,56,45,8,0,0,0,0,0,0,0,0,230,6415,4348,0,7435,8,1655118.601,16021,97181.23329,0,0,0,1655120,0,0,0,0,0,0,0,160210,4515,183,1647660,0.021126725,1.89766E-05,216135.4688
3325,1058,3275038,1057,195,5740,0.80033,5740,237,XBGY-06,5,8,6,16,35,32,77,66,55,44,8,0,0,0,0,0,0,0,0,230,5481,20975,11281,16605,8,2068185.29,16022,96256.37718,0,0,0,2068190,0,0,0,0,0,0,0,160220,4517,195,2059090,0.043667636,0.000122914,1399999.125
3326,1058,3275038,1057,610,5820,2.002791,5820,245,XBGX01-03,5,8,7,17,34,33,76,55,44,34,8,0,0,0,0,0,0,0,0,231,64932,62236,117840,8144,10,732804.5983,17022,97400.33148,0,0,0,732805,0,0,0,0,0,0,0,170440,4067,610,729595,0.029381423,5.22975E-05,595686.5625
3327,1058,3275038,1057,615,5800,1.956497,5800,243,XBGX01-04,5,8,7,17,34,33,67,56,45,34,8,0,0,0,0,0,0,0,0,231,17057,42303,166,18180,10,2038327.591,17011,97832.7502,0,0,0,2038330,0,0,0,0,0,0,0,170860,4072,615,2029220,0.03189764,4.42825E-05,504367.0313
3328,1058,3275038,1057,651,5820,2.002791,5820,245,XBGX01-03,5,8,7,17,34,33,76,55,44,34,8,0,0,0,0,0,0,0,0,231,64932,62236,117840,8144,10,1147238.968,17023,97134.96042,0,0,0,1147240,0,0,0,0,0,0,0,170260,4081,651,1142280,0.02234893,1.35414E-05,154241.6094
