OBJECTID,FID_sz_1066,ID,AREA,ZONE,TAZ,SNAME,SECT6,SECT8,SECT12,SECT_T,SECT24,SECT50,CLASS2001,CLASS2010,CLASS2020,CLASS2030,HSSECT,DISTRICT,INCCLASS,EMPINC,INCCLASS05,INCCLASS30,EMPINC05,EMPINC30,TOURE,HKSZ,POP2005,POP2030,EMP2005,EMP2030,SECT29,mianji,CODE,_,_1,New_CODE,new_CODE_A,Area_A,codeA,code1112,code_1112,newTAZcode,TAZ_code,newCODE,code2,newCODE1,newTAZ_No,ORIG_ID,NewArea,FID_GRID_TAZ_50_100,grid_id,Grid_Area,Shape_Length,Shape_Area,segArea
5807,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,4120,4120,829684.5545,0.00486162,8.56451E-07,9754.84375
5808,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,4121,4121,829672.8235,0.025201588,3.68745E-05,420002.3125
5809,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,4122,4122,829661.1265,0.005654928,1.36576E-06,15555.5459
5810,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,4220,4220,829635.3184,0.004536157,6.49797E-07,7401.057617
5811,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,4221,4221,829623.5895,0.028022884,4.71886E-05,537451.625
5812,710,6000,0.852302,6000,263,XBGX02-04,5,8,7,17,34,33,68,56,45,34,8,0,0,0,0,0,0,0,0,231,1354,21994,178,5189,10,2202478.803,17052,102743.0295,0,0,0,1052850,0,0,0,0,0,0,0,132112,4088,710,1048180,4222,4222,829611.8947,0.010141747,5.09375E-06,58015.73047
5813,711,5990,1.619481,5990,262,XBGX02-05,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,5400,31915,818,19140,11,2004956.233,17062,104048.9673,0,0,0,931609,0,0,0,0,0,0,0,161410,4089,711,927458,4122,4122,829661.1265,0.017053853,1.48971E-05,169673.4375
5814,711,5990,1.619481,5990,262,XBGX02-05,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,5400,31915,818,19140,11,2004956.233,17062,104048.9673,0,0,0,931609,0,0,0,0,0,0,0,161410,4089,711,927458,4123,4123,829649.4635,0.017239356,1.82628E-05,208006.2969
5815,711,5990,1.619481,5990,262,XBGX02-05,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,5400,31915,818,19140,11,2004956.233,17062,104048.9673,0,0,0,931609,0,0,0,0,0,0,0,161410,4089,711,927458,4222,4222,829611.8947,0.021554725,2.68194E-05,305455.875
5816,711,5990,1.619481,5990,262,XBGX02-05,5,8,7,17,33,34,88,77,66,55,8,0,0,0,0,0,0,0,0,232,5400,31915,818,19140,11,2004956.233,17062,104048.9673,0,0,0,931609,0,0,0,0,0,0,0,161410,4089,711,927458,4223,4223,829600.2338,0.019798878,2.1452E-05,244322.3906
5817,712,5670,0.776809,5670,230,XBGY-13,5,8,6,16,35,32,78,57,46,35,8,0,0,0,0,0,0,0,0,230,20640,17902,68,3737,8,2007398.925,16054,93145.83778,0,0,0,729529,0,0,0,0,0,0,0,161310,4574,712,726438,4010,4010,829852.9748,0.01450535,1.12753E-05,128452.1484
5818,712,5670,0.776809,5670,230,XBGY-13,5,8,6,16,35,32,78,57,46,35,8,0,0,0,0,0,0,0,0,230,20640,17902,68,3737,8,2007398.925,16054,93145.83778,0,0,0,729529,0,0,0,0,0,0,0,161310,4574,712,726438,4011,4011,829840.9016,0.029818784,1.45007E-05,165190.9375
5819,712,5670,0.776809,5670,230,XBGY-13,5,8,6,16,35,32,78,57,46,35,8,0,0,0,0,0,0,0,0,230,20640,17902,68,3737,8,2007398.925,16054,93145.83778,0,0,0,729529,0,0,0,0,0,0,0,161310,4574,712,726438,4012,4012,829828.8625,0.005304621,6.879E-07,7836.620117
5820,712,5670,0.776809,5670,230,XBGY-13,5,8,6,16,35,32,78,57,46,35,8,0,0,0,0,0,0,0,0,230,20640,17902,68,3737,8,2007398.925,16054,93145.83778,0,0,0,729529,0,0,0,0,0,0,0,161310,4574,712,726438,4110,4110,829803.7341,0.022994126,2.85134E-05,324822.25
5821,712,5670,0.776809,5670,230,XBGY-13,5,8,6,16,35,32,78,57,46,35,8,0,0,0,0,0,0,0,0,230,20640,17902,68,3737,8,2007398.925,16054,93145.83778,0,0,0,729529,0,0,0,0,0,0,0,161310,4574,712,726438,4111,4111,829791.6631,0.018454606,8.79034E-06,100138.0391
5822,713,7630,2.148238,7630,416,LG201-07,6,6,10,20,39,43,88,76,65,54,6,0,0,0,0,0,0,0,0,239,13542,38882,34171,26572,18,2951449.132,20014,134594.3158,0,0,0,1250680,0,0,0,0,0,0,0,171220,3558,713,1244970,3555,3555,829588.8165,0.007419996,3.32411E-06,37857.02734
5823,713,7630,2.148238,7630,416,LG201-07,6,6,10,20,39,43,88,76,65,54,6,0,0,0,0,0,0,0,0,239,13542,38882,34171,26572,18,2951449.132,20014,134594.3158,0,0,0,1250680,0,0,0,0,0,0,0,171220,3558,713,1244970,3556,3556,829578.2627,0.02191508,1.87145E-05,213132.375
5824,713,7630,2.148238,7630,416,LG201-07,6,6,10,20,39,43,88,76,65,54,6,0,0,0,0,0,0,0,0,239,13542,38882,34171,26572,18,2951449.132,20014,134594.3158,0,0,0,1250680,0,0,0,0,0,0,0,171220,3558,713,1244970,3557,3557,829567.7427,0.008333464,3.76113E-06,42833.44141
5825,713,7630,2.148238,7630,416,LG201-07,6,6,10,20,39,43,88,76,65,54,6,0,0,0,0,0,0,0,0,239,13542,38882,34171,26572,18,2951449.132,20014,134594.3158,0,0,0,1250680,0,0,0,0,0,0,0,171220,3558,713,1244970,3655,3655,829539.7531,0.01330803,8.06189E-06,91811.53125
5826,713,7630,2.148238,7630,416,LG201-07,6,6,10,20,39,43,88,76,65,54,6,0,0,0,0,0,0,0,0,239,13542,38882,34171,26572,18,2951449.132,20014,134594.3158,0,0,0,1250680,0,0,0,0,0,0,0,171220,3558,713,1244970,3656,3656,829529.2012,0.030245463,4.79606E-05,546183
5827,713,7630,2.148238,7630,416,LG201-07,6,6,10,20,39,43,88,76,65,54,6,0,0,0,0,0,0,0,0,239,13542,38882,34171,26572,18,2951449.132,20014,134594.3158,0,0,0,1250680,0,0,0,0,0,0,0,171220,3558,713,1244970,3657,3657,829518.6831,0.022593356,2.74991E-05,313161.3438
5828,714,5480,1.063599,5480,211,XBGY-30,5,8,6,16,31,31,76,55,44,33,8,0,0,0,0,0,0,0,0,229,79753,41384,56679,4683,9,1913512.717,16176,90542.29225,1,0,161761,538339,0,0,0,0,0,0,0,170960,4575,714,536292,3408,3408,830172.3361,0.025649558,4.42384E-05,504181.2188
5829,714,5480,1.063599,5480,211,XBGY-30,5,8,6,16,31,31,76,55,44,33,8,0,0,0,0,0,0,0,0,229,79753,41384,56679,4683,9,1913512.717,16176,90542.29225,1,0,161761,538339,0,0,0,0,0,0,0,170960,4575,714,536292,3508,3508,830123.1932,0.009083147,2.8174E-06,32108.91211
5830,715,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14021,133088.9136,0,0,0,1204450,0,0,0,0,0,0,0,170520,2520,715,1200190,1755,1755,830469.0495,0.00428762,7.4895E-07,8538.530273
5831,715,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14021,133088.9136,0,0,0,1204450,0,0,0,0,0,0,0,170520,2520,715,1200190,1756,1756,830458.4614,0.000787739,1.99729E-08,227.7054749
5832,715,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14021,133088.9136,0,0,0,1204450,0,0,0,0,0,0,0,170520,2520,715,1200190,1854,1854,830430.9126,0.012102041,7.52779E-06,85819.10156
5833,715,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14021,133088.9136,0,0,0,1204450,0,0,0,0,0,0,0,170520,2520,715,1200190,1855,1855,830420.2923,0.029087913,3.98425E-05,454218.25
5834,715,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14021,133088.9136,0,0,0,1204450,0,0,0,0,0,0,0,170520,2520,715,1200190,1954,1954,830382.1364,0.00439522,6.74416E-07,7688.390137
5835,715,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14021,133088.9136,0,0,0,1204450,0,0,0,0,0,0,0,170520,2520,715,1200190,1955,1955,830371.518,0.027627345,4.5484E-05,518504.9063
5836,715,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14021,133088.9136,0,0,0,1204450,0,0,0,0,0,0,0,170520,2520,715,1200190,2055,2055,830322.7268,0.014268392,1.09825E-05,125192.2656
5837,716,2070,0.434901,2070,43,FT001-04-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,14062,394,5860,397,2,1123808.48,12112,115427.2059,0,0,0,540108,0,0,0,0,0,0,0,170620,1055,716,538486,1336,1336,830871.7082,0.011654148,6.35492E-06,72486.3125
5838,716,2070,0.434901,2070,43,FT001-04-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,14062,394,5860,397,2,1123808.48,12112,115427.2059,0,0,0,540108,0,0,0,0,0,0,0,170620,1055,716,538486,1435,1435,830834.2579,0.017672958,1.54201E-05,175884.1406
5839,716,2070,0.434901,2070,43,FT001-04-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,14062,394,5860,397,2,1123808.48,12112,115427.2059,0,0,0,540108,0,0,0,0,0,0,0,170620,1055,716,538486,1436,1436,830822.9819,0.020756024,2.54354E-05,290115.9063
5840,717,2140,0.446057,2140,50,FT002-04-08,2,1,2,2,9,8,44,33,22,11,1,0,0,0,0,0,0,0,0,208,39435,4877,18784,999,2,1152633.252,12241,117356.7423,0,0,0,433945,0,0,0,0,0,0,0,160540,1056,717,432657,1237,1237,830909.1716,0.0044566,1.06629E-06,12162.88672
5841,717,2140,0.446057,2140,50,FT002-04-08,2,1,2,2,9,8,44,33,22,11,1,0,0,0,0,0,0,0,0,208,39435,4877,18784,999,2,1152633.252,12241,117356.7423,0,0,0,433945,0,0,0,0,0,0,0,160540,1056,717,432657,1238,1238,830897.9597,0.013080967,7.56505E-06,86292.11719
5842,717,2140,0.446057,2140,50,FT002-04-08,2,1,2,2,9,8,44,33,22,11,1,0,0,0,0,0,0,0,0,208,39435,4877,18784,999,2,1152633.252,12241,117356.7423,0,0,0,433945,0,0,0,0,0,0,0,160540,1056,717,432657,1337,1337,830860.4643,0.011737015,4.11269E-06,46911.24609
5843,717,2140,0.446057,2140,50,FT002-04-08,2,1,2,2,9,8,44,33,22,11,1,0,0,0,0,0,0,0,0,208,39435,4877,18784,999,2,1152633.252,12241,117356.7423,0,0,0,433945,0,0,0,0,0,0,0,160540,1056,717,432657,1338,1338,830849.2544,0.020077967,2.51868E-05,287290.5
5844,718,5170,2.841594,5170,180,BA103B-04,5,8,5,15,27,29,78,57,46,35,8,0,0,0,0,0,0,0,0,227,40495,26788,84486,7603,6,2335692.6,15074,96292.88807,0,0,0,615019,0,0,0,0,0,0,0,200140,3059,718,613227,1714,1714,830932.5231,0.018961033,2.06291E-05,235320.4531
5845,718,5170,2.841594,5170,180,BA103B-04,5,8,5,15,27,29,78,57,46,35,8,0,0,0,0,0,0,0,0,227,40495,26788,84486,7603,6,2335692.6,15074,96292.88807,0,0,0,615019,0,0,0,0,0,0,0,200140,3059,718,613227,1715,1715,830920.5364,0.018799479,1.80877E-05,206327.8594
5846,718,5170,2.841594,5170,180,BA103B-04,5,8,5,15,27,29,78,57,46,35,8,0,0,0,0,0,0,0,0,227,40495,26788,84486,7603,6,2335692.6,15074,96292.88807,0,0,0,615019,0,0,0,0,0,0,0,200140,3059,718,613227,1814,1814,830883.6827,0.012621064,6.75897E-06,77099.03125
5847,718,5170,2.841594,5170,180,BA103B-04,5,8,5,15,27,29,78,57,46,35,8,0,0,0,0,0,0,0,0,227,40495,26788,84486,7603,6,2335692.6,15074,96292.88807,0,0,0,615019,0,0,0,0,0,0,0,200140,3059,718,613227,1815,1815,830871.6982,0.012914615,8.2826E-06,94478.79688
5848,719,5120,0.931344,5120,175,BA103B-02,5,8,5,15,27,29,57,46,35,24,8,0,0,0,0,0,0,0,0,227,71756,39139,54098,3764,6,1084852.377,15151,97711.02224,0,0,0,528918,0,0,0,0,0,0,0,161761,3060,719,527421,1516,1516,831006.2048,0.019877523,1.64492E-05,187657.3125
5849,719,5120,0.931344,5120,175,BA103B-02,5,8,5,15,27,29,57,46,35,24,8,0,0,0,0,0,0,0,0,227,71756,39139,54098,3764,6,1084852.377,15151,97711.02224,0,0,0,528918,0,0,0,0,0,0,0,161761,3060,719,527421,1616,1616,830957.4028,0.023434727,2.74685E-05,313357.9375
5850,719,5120,0.931344,5120,175,BA103B-02,5,8,5,15,27,29,57,46,35,24,8,0,0,0,0,0,0,0,0,227,71756,39139,54098,3764,6,1084852.377,15151,97711.02224,0,0,0,528918,0,0,0,0,0,0,0,161761,3060,719,527421,1617,1617,830945.4823,0.007245652,2.31466E-06,26405.30078
5851,720,5030,1.085224,5030,166,BA102A-02,5,8,5,15,26,28,67,46,35,24,8,0,0,0,0,0,0,0,0,226,152167,42865,73565,4753,5,843617.8693,15152,98364.70239,0,0,0,406204,0,0,0,0,0,0,0,140210,3061,720,405033,1616,1616,830957.4028,0.010189844,4.96244E-06,56609.25
5852,720,5030,1.085224,5030,166,BA102A-02,5,8,5,15,26,28,67,46,35,24,8,0,0,0,0,0,0,0,0,226,152167,42865,73565,4753,5,843617.8693,15152,98364.70239,0,0,0,406204,0,0,0,0,0,0,0,140210,3061,720,405033,1617,1617,830945.4823,0.023402967,3.04742E-05,347632.8438
5853,720,5030,1.085224,5030,166,BA102A-02,5,8,5,15,26,28,67,46,35,24,8,0,0,0,0,0,0,0,0,226,152167,42865,73565,4753,5,843617.8693,15152,98364.70239,0,0,0,406204,0,0,0,0,0,0,0,140210,3061,720,405033,1717,1717,830896.6654,0.001857024,6.93873E-08,791.5120239
5854,721,5480,1.063599,5480,211,XBGY-30,5,8,6,16,31,31,76,55,44,33,8,0,0,0,0,0,0,0,0,229,79753,41384,56679,4683,9,1845226.107,16177,89708.70653,1,0,161771,446099,0,0,0,0,0,0,0,121120,4576,721,444436,3306,3306,830245.8773,0.015588853,1.26791E-05,144513.9844
5855,721,5480,1.063599,5480,211,XBGY-30,5,8,6,16,31,31,76,55,44,33,8,0,0,0,0,0,0,0,0,229,79753,41384,56679,4683,9,1845226.107,16177,89708.70653,1,0,161771,446099,0,0,0,0,0,0,0,121120,4576,721,444436,3307,3307,830233.6526,0.02139861,2.63141E-05,299922.7813
5856,722,5590,1.340498,5590,222,XBGY-22,5,8,6,16,31,31,67,56,45,34,8,0,0,0,0,0,0,0,0,229,55383,34077,84444,3406,9,974839.1571,16174,90749.15958,0,0,0,452868,0,0,0,0,0,0,0,122410,4577,722,451123,3408,3408,830172.3361,0.009860114,3.2955E-06,37557.55859
5857,722,5590,1.340498,5590,222,XBGY-22,5,8,6,16,31,31,67,56,45,34,8,0,0,0,0,0,0,0,0,229,55383,34077,84444,3406,9,974839.1571,16174,90749.15958,0,0,0,452868,0,0,0,0,0,0,0,122410,4577,722,451123,3508,3508,830123.1932,0.023939169,3.62893E-05,413567.625
5858,723,5590,1.340498,5590,222,XBGY-22,5,8,6,16,31,31,67,56,45,34,8,0,0,0,0,0,0,0,0,229,55383,34077,84444,3406,9,974839.1571,16172,90783.01118,0,0,0,814067,0,0,0,0,0,0,0,150740,4578,723,810893,3508,3508,830123.1932,0.022577823,2.518E-05,286955.2813
5859,723,5590,1.340498,5590,222,XBGY-22,5,8,6,16,31,31,67,56,45,34,8,0,0,0,0,0,0,0,0,229,55383,34077,84444,3406,9,974839.1571,16172,90783.01118,0,0,0,814067,0,0,0,0,0,0,0,150740,4578,723,810893,3608,3608,830074.0332,0.027171233,4.56338E-05,520027.2813
5860,723,5590,1.340498,5590,222,XBGY-22,5,8,6,16,31,31,67,56,45,34,8,0,0,0,0,0,0,0,0,229,55383,34077,84444,3406,9,974839.1571,16172,90783.01118,0,0,0,814067,0,0,0,0,0,0,0,150740,4578,723,810893,3609,3609,830061.8832,0.005439613,3.43166E-07,3910.557129
5861,724,5590,1.340498,5590,222,XBGY-22,5,8,6,16,31,31,67,56,45,34,8,0,0,0,0,0,0,0,0,229,55383,34077,84444,3406,9,1231907.095,16173,89770.36401,1,0,161731,315007,0,0,0,0,0,0,0,151510,4579,724,313798,3506,3506,830147.5996,0.012802431,3.85348E-06,43916.51953
5862,724,5590,1.340498,5590,222,XBGY-22,5,8,6,16,31,31,67,56,45,34,8,0,0,0,0,0,0,0,0,229,55383,34077,84444,3406,9,1231907.095,16173,89770.36401,1,0,161731,315007,0,0,0,0,0,0,0,151510,4579,724,313798,3507,3507,830135.3794,0.01979686,2.36811E-05,269881.0313
5863,725,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,2173058.452,16223,90625.83636,0,0,0,1102150,0,0,0,0,0,0,0,151520,4580,725,1098210,2907,2907,830429.9948,0.006714454,1.34836E-06,15371.41797
5864,725,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,2173058.452,16223,90625.83636,0,0,0,1102150,0,0,0,0,0,0,0,151520,4580,725,1098210,2908,2908,830417.7954,0.002722557,1.90194E-07,2168.222168
5865,725,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,2173058.452,16223,90625.83636,0,0,0,1102150,0,0,0,0,0,0,0,151520,4580,725,1098210,3007,3007,830380.9348,0.01839962,1.28705E-05,146723.25
5866,725,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,2173058.452,16223,90625.83636,0,0,0,1102150,0,0,0,0,0,0,0,151520,4580,725,1098210,3008,3008,830368.7376,0.031922138,6.05539E-05,690291.6875
5867,725,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,2173058.452,16223,90625.83636,0,0,0,1102150,0,0,0,0,0,0,0,151520,4580,725,1098210,3009,3009,830356.5745,0.01617663,1.47023E-05,167598.7188
5868,725,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,2173058.452,16223,90625.83636,0,0,0,1102150,0,0,0,0,0,0,0,151520,4580,725,1098210,3108,3108,830319.6628,0.014148619,6.67279E-06,76064.13281
5869,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,2900,2900,830516.3452,0.0124837,9.48135E-06,108101.4375
5870,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3000,3000,830467.2696,0.03386208,5.71382E-05,651433.1875
5871,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3001,3001,830454.8338,0.023679195,2.53018E-05,288458.5313
5872,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3100,3100,830418.177,0.03416,7.28416E-05,830418.1875
5873,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3101,3101,830405.7435,0.02942466,5.31959E-05,606442.5625
5874,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3200,3200,830369.0674,0.034160001,7.28416E-05,830369.125
5875,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3201,3201,830356.6361,0.026670945,3.88538E-05,442914.9063
5876,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3300,3300,830319.9407,0.032100262,6.59772E-05,752071.3125
5877,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3301,3301,830307.5116,0.023222233,2.61219E-05,297760.0938
5878,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3400,3400,830270.797,0.010596789,4.27936E-06,48778.66797
5879,726,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,83237.02934,0,0,0,7574500,0,0,0,0,0,0,0,161771,3091,726,7547720,3401,3401,830258.3702,0.02032634,1.25219E-05,142729.0313
5880,727,5340,1.540021,5340,197,XBGY-43,5,8,6,16,30,30,88,67,56,45,8,0,0,0,0,0,0,0,0,228,5160,3701,602,5397,7,1948214.851,16196,86162.24782,0,0,0,1152490,0,0,0,0,0,0,0,162230,4581,727,1148560,2803,2803,830528.1852,0.026575754,4.07863E-05,465035.9688
5881,727,5340,1.540021,5340,197,XBGY-43,5,8,6,16,30,30,88,67,56,45,8,0,0,0,0,0,0,0,0,228,5160,3701,602,5397,7,1948214.851,16196,86162.24782,0,0,0,1152490,0,0,0,0,0,0,0,162230,4581,727,1148560,2804,2804,830515.8472,0.011016533,7.40367E-07,8441.207031
5882,727,5340,1.540021,5340,197,XBGY-43,5,8,6,16,30,30,88,67,56,45,8,0,0,0,0,0,0,0,0,228,5160,3701,602,5397,7,1948214.851,16196,86162.24782,0,0,0,1152490,0,0,0,0,0,0,0,162230,4581,727,1148560,2902,2902,830491.5032,0.000222515,1.79016E-09,20.40969849
5883,727,5340,1.540021,5340,197,XBGY-43,5,8,6,16,30,30,88,67,56,45,8,0,0,0,0,0,0,0,0,228,5160,3701,602,5397,7,1948214.851,16196,86162.24782,0,0,0,1152490,0,0,0,0,0,0,0,162230,4581,727,1148560,2903,2903,830479.1333,0.029534028,5.51447E-05,628714.4375
5884,727,5340,1.540021,5340,197,XBGY-43,5,8,6,16,30,30,88,67,56,45,8,0,0,0,0,0,0,0,0,228,5160,3701,602,5397,7,1948214.851,16196,86162.24782,0,0,0,1152490,0,0,0,0,0,0,0,162230,4581,727,1148560,2904,2904,830466.7976,0.015586132,4.06489E-06,46343.71094
5885,728,5340,1.540021,5340,197,XBGY-43,5,8,6,16,30,30,88,67,56,45,8,0,0,0,0,0,0,0,0,228,5160,3701,602,5397,7,2031416.214,16203,87046.01915,1,0,162032,378207,0,0,0,0,0,0,0,161910,4582,728,376890,2904,2904,830466.7976,0.018114364,1.05907E-05,120743.1484
5886,728,5340,1.540021,5340,197,XBGY-43,5,8,6,16,30,30,88,67,56,45,8,0,0,0,0,0,0,0,0,228,5160,3701,602,5397,7,2031416.214,16203,87046.01915,1,0,162032,378207,0,0,0,0,0,0,0,161910,4582,728,376890,3004,3004,830417.7309,0.02127106,2.24681E-05,256146.6406
5887,729,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,1112085.861,16221,90624.84611,1,0,162211,680744,0,0,0,0,0,0,0,159820,4583,729,678242,3108,3108,830319.6628,0.013104008,4.4622E-06,50862.95313
5888,729,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,1112085.861,16221,90624.84611,1,0,162211,680744,0,0,0,0,0,0,0,159820,4583,729,678242,3207,3207,830282.7637,0.014182828,6.65048E-06,75804.79688
5889,729,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,1112085.861,16221,90624.84611,1,0,162211,680744,0,0,0,0,0,0,0,159820,4583,729,678242,3208,3208,830270.5709,0.028477814,4.80719E-05,547942.9375
5890,729,5490,1.382988,5490,212,XBGY-31,5,8,6,16,31,31,67,55,44,33,8,0,0,0,0,0,0,0,0,229,91289,61220,77488,9619,9,1112085.861,16221,90624.84611,1,0,162211,680744,0,0,0,0,0,0,0,159820,4583,729,678242,3209,3209,830258.4122,0.004257843,3.18753E-07,3633.215576
5891,730,5380,2.05871,5380,201,XBGY-41,5,8,6,16,30,30,88,77,66,55,8,0,0,0,0,0,0,0,500,228,14845,352,13,289,7,5791440.616,16123,94027.57357,0,0,0,488240,0,0,0,0,0,0,0,159830,4584,730,486443,3111,3111,830283.2822,0.01608325,1.00198E-05,114210.0781
5892,730,5380,2.05871,5380,201,XBGY-41,5,8,6,16,30,30,88,77,66,55,8,0,0,0,0,0,0,0,500,228,14845,352,13,289,7,5791440.616,16123,94027.57357,0,0,0,488240,0,0,0,0,0,0,0,159830,4584,730,486443,3112,3112,830271.2234,0.023848723,3.26569E-05,372234.5938
